Mean,mu_MLE,mu_MOM,variance,sigma_squared_MLE,sigma_squared_MOM
12.15358,12.1022708447254,14.279198997768793,32.53513366,32.056798772341324,76.42032794818682
12.33792,12.360356552105735,14.406290341224755,26.84731392,26.40812845486044,67.15496937050729
12.370395,12.39919768482576,13.823651301601718,14.188843065,15.039991479567197,37.06787033064407
12.375,12.454665861963448,14.378062089804153,23.203125,23.04513374479135,60.180400037429116
12.41508,12.478152935848017,14.742970367464256,33.471055680000006,33.51263114815398,80.88658041021344
12.42325,12.44497525214658,14.987962663396985,67.39613125,65.69120300648144,133.24747626903357
12.437375,12.353478780694447,13.921621214824967,16.952142125000005,16.902283559925774,42.53606274315932
12.55857,12.539198054694259,14.697239826736658,28.85959386,29.24023021949452,74.4825630543822
12.594285000000001,12.664375049738492,15.080919247416016,41.14552909499999,40.7117291310154,93.94131559174735
12.7452,12.643492132376931,14.809347192810339,28.4982672,28.68709118917529,73.99190612107388
12.818,12.873967873197985,15.422196226656746,63.19273999999999,63.13722670672659,118.99796092818785
12.83595,12.764159374524002,14.836373018219518,26.467728899999994,26.05102887616741,69.68901920478332
12.9162,12.923814395070606,15.057957353976299,26.607372,26.660026109747143,72.69836942954538
12.91864,12.874509932625168,15.417138310068404,51.82958367999999,50.78429283818711,107.45686073582209
12.941675,12.77315867634048,15.268302570972528,394.086945425,375.5284003939772,599.9349521496963
12.949920000000002,12.948066357826411,15.100033149176346,28.593423360000006,27.496400047589184,74.35979616326941
12.996965,12.94628141032717,15.250238636175403,34.09103919500001,33.094569329809076,83.6650814590583
13.03022,12.974773258526321,15.154781311984939,29.734962040000006,28.604328070148025,76.19652342041917
13.07287,13.042363980501444,15.11260252865618,25.24371197,24.95812703097703,70.13997694708824
13.10961,13.199194012723535,15.495604279062045,30.23076066,30.51430090626955,81.86120292491819
13.144570000000002,13.110549210949964,15.548741302124323,37.31743423,37.60044472772597,92.09397022041873
13.14623,13.215858649062856,15.200282759209054,23.05848742,23.21065609167463,67.78107622512455
13.15116,13.253922750592794,15.894970287188453,53.38055844000001,53.22263188907192,112.1832249592071
13.30936,13.256450986191465,15.541173482138117,30.33203144,29.699162892236966,81.43886081217059
13.4284,13.484626097582481,15.796052319077067,30.563038399999996,29.54515777978517,83.18893938541139
13.5141,13.499183363568322,16.187964586688462,86.760522,83.43250363298475,157.1355251687236
13.537439999999998,13.596986240448782,15.939617206018319,29.944817279999995,29.636128389478284,84.48681040526245
13.58646,13.534079016201751,16.196249189691812,48.44931636000001,48.278702512303106,108.25637880981562
13.595679999999998,13.588171157167402,15.49633972031917,21.644322559999992,21.604977316504712,68.57178964185083
13.617,13.574604620726301,16.218356774469687,242.3826,235.53879613782303,396.70927065895677
13.710234999999996,13.710875866440551,16.24550620548448,36.04420781499999,35.551454664762566,94.3208827052427
13.879595000000002,13.92976079795825,16.70942396419126,50.896474865,50.53429012911437,113.28179418594969
13.984879999999999,13.874321907459324,16.540708431833643,41.08757744,40.92773781117072,102.5751511512026
14.0079,13.860559257421773,16.635124188869725,61.70479950000001,57.731702354510276,119.51196615334949
14.02026,14.007124265362439,16.613471071483172,36.20031132,35.72503980570782,97.71545768125657
14.03314,13.883739669517524,16.406950429872232,35.04075058,33.37573888817801,93.3354793877935
14.07445,14.148222563370712,16.960601918934586,53.97551575,53.8778580123143,117.37776451514445
14.195519999999998,14.337917079745912,17.305412242282408,69.96971807999998,67.88388220921246,143.38455548168818
14.43108,14.478548422062536,16.908041719708542,27.823122240000004,27.707327466507174,91.2460547503854
14.46774,14.543812126019715,17.470804751922646,61.02492732,59.185264904294826,123.81449415468133
