,a_MLE,b_MLE,a_std,b_std,mu_MOM,sigma_MOM,Inference_grade,Score,Mean,standard deviation,mu_ML,sigma_ML,a,b
519,11.93072645542871,56.88478409255967,0.3016468169397322,1.6656128466834696,825.9762450784843,164.4628768084852,1.0,0.0,678.3696,200.12731243885727,678.6767984844519,196.48507106245418,11.49,59.04
521,6.878204567982302,79.54321177345258,0.20311367823767099,2.9724973265968972,756.1182008156683,238.33496997356076,1.0,0.0,569.3204999999999,228.73686618033395,547.1144825721452,208.61266297029786,6.195,91.89999999999999
523,4.774195697810987,52.31765692209908,0.11042497352131421,1.2217261397964738,347.55618206091907,273.93080580660956,1.0,0.0,251.48159999999996,115.75378891422947,249.77473259703666,114.3137295683279,4.72,53.279999999999994
524,0.2402462810117285,37.50067937862703,0.0054339871046913645,1.218532927286032,13.063270987565533,27.26136663846064,1.0,0.6388888888888888,9.14652,18.55464935804501,9.00939875612836,18.38092963230562,0.243,37.64
526,8.147577514402688,76.24457142080769,0.18313093888823384,2.111444358486658,802.2698329139984,222.2459574419297,1.0,0.0,627.7207999999999,223.61627608025313,621.2085557034425,217.63221290183105,7.88,79.66
528,5.236638575748798,78.8546174465072,0.22700640109696466,4.042712908818976,617.1754191720062,296.457155943106,1.0,0.0,416.26060000000007,184.14284801751063,412.93313159629383,180.44856364907415,5.11,81.46000000000001
529,4.033016878017521,110.42105994228645,0.10972720726986976,3.649800664811413,631.4727434376484,321.1467032468535,1.0,0.0,444.38379999999995,223.45237471998365,445.32999843582564,221.7516864679514,3.955,112.35999999999999
530,2.8721525981380527,8.793386102033578,0.05683763381362202,0.21193890769251322,34.521622306928705,21.95328642398729,1.0,0.015274949083503055,25.06875,14.810522019834412,25.255946739386786,14.902526331190426,2.865,8.75
531,1.0066432352042542,19.882363514373964,0.016174079652869707,0.4166327273793825,27.37797124510493,32.26466626106344,1.0,0.18811881188118812,19.977800000000002,19.87865397857712,20.014446731616435,19.94829580332796,1.01,19.78
532,5.2460065203750466,64.92189837599061,0.19249866718069578,2.608547698608535,515.2185158372788,315.4732573558522,1.0,0.0,342.5337,153.03277122564305,340.5807021955729,148.69816991733458,5.01,68.37
533,0.8972203611646105,16.777783331614,0.01594677529769463,0.3887166171882883,20.49033334876973,23.469911006090072,1.0,0.26954732510288065,15.321600000000002,16.043780103205105,15.053368820332294,15.892204393299535,0.912,16.8
534,6.1093211008138235,24.64283505518183,0.11699945589125757,0.5531565603114429,191.58126418126432,82.69891980119324,1.0,0.0,152.02249999999998,61.426366081675376,150.55099218649693,60.9097961566595,6.125,24.819999999999997
535,5.421840888298405,11.074884974829715,0.13669739725230717,0.2762562660829427,83.03101241951777,64.92070936353623,1.0,0.0,59.306999999999995,25.76131460154935,60.0462641897334,25.787699956947186,5.3,11.19
537,2.4977729945807674,9.087297749372661,0.04971525859427803,0.22117292254473853,31.36957143572686,21.5808792314419,1.0,0.030982905982905984,22.6135,14.345133321095345,22.69800691209762,14.361878259042228,2.485,9.1
538,4.685077216621478,7.8401110488477155,0.07896145584837289,0.14978475689453186,46.9210034976697,28.05429415523991,1.0,0.0,36.4843,17.020145181519457,36.73152565073875,16.969951092899183,4.595,7.94
539,1.3433803655188055,26.744476176256146,0.020328884106127685,0.5106550311557658,49.93973298674913,53.27949320087327,1.0,0.06262626262626263,35.4004,30.524392344484102,35.928004181267966,30.99799432038067,1.345,26.319999999999997
540,0.2028016175411888,212.6124626255146,0.0034599265263001535,6.491488410477787,59.97081024863164,140.35133671322578,1.0,0.491609081934847,44.512,99.53185781447064,43.11815132986991,95.74683461140242,0.2,222.56
541,1.693213992902652,19.834209629386642,0.025345380458928857,0.36187621958594274,45.91314417245999,45.62841424351786,1.0,0.04054054054054054,33.163199999999996,25.58596427731423,33.58356128264199,25.80897895270702,1.68,19.74
542,0.6064616629590145,28.092403524272978,0.010439399157726797,0.6609144739500514,23.606463145663458,34.53252137763326,1.0,0.3353353353353353,16.57075,21.482443704104057,17.036965757846268,21.877141424295782,0.595,27.85
544,2.844276015649991,10.126182116130623,0.05068745816553388,0.21745970971970563,38.56273447829882,26.411383932268457,1.0,0.012207527975584944,29.375999999999998,17.309974003446683,28.801656923014203,17.077787422519236,2.88,10.2
545,7.713586545145089,29.39675794851177,0.2090888017894502,0.7303981695982535,280.47767774428485,216.70094967713808,1.0,0.0,225.89090000000004,82.12857160574511,226.75443658252735,81.64462802884044,7.565,29.860000000000003
546,5.969758015684497,16.397129064229148,0.32654209557701575,1.0543335876449453,148.8135450972195,69.31257664511672,1.0,0.0,101.15490000000001,44.00119073388811,97.8868926653952,40.063250151864,5.285,19.14
547,3.4832650664151523,23.44699142528429,0.08663779688903381,0.6746099780086227,119.18591776010875,75.46399445598723,1.0,0.0,81.9564,45.39145179436322,81.67208614422839,43.76030968250571,3.26,25.14
548,2.075399640594419,23.00223901858525,0.03370938267343,0.4381670255788891,66.91221074175157,61.13230113968842,1.0,0.011387163561076604,48.204499999999996,33.22473551437242,47.738838592038746,33.13759459833705,2.105,22.9
549,6.695102271779143,18.801380025802686,0.21504501897486103,0.7628432257445292,175.97506087153326,55.31647710804823,1.0,0.0,129.162,51.58233418526153,125.87716212333456,48.648374707182036,6.27,20.6
550,3.814574212017958,21.845386368079993,0.10708290017511687,0.7048767194541617,122.54810005360888,75.19908420015898,1.0,0.0,83.001,43.444708998910336,83.33084749124659,42.66608207728747,3.65,22.740000000000002
553,0.7136403526896608,29.20880695911314,0.012045674693729401,0.6703028571024713,28.94673844736482,40.1135713941208,1.0,0.25865800865800864,20.63502,24.30173393813701,20.844583299945718,24.67479300321014,0.721,28.62
554,5.55883446991741,85.2200050687646,0.20433557852918038,3.8619327699938357,682.3802186122078,263.7277262358786,1.0,0.0,480.03360000000004,211.42546874016858,473.7239017027851,200.92474537574086,5.155,93.12
555,4.7556179715038045,187.20683414202927,0.0924281127358331,3.657729392179194,1165.1765580696294,931.4635444512785,1.0,0.0,894.6175000000001,413.09597931352465,890.2841848341664,408.2490462077303,4.69,190.75
556,2.8550975994571584,49.257203964574195,0.04751104524315678,0.9599841009666703,186.00161680197635,142.40003242155882,1.0,0.0,141.95519999999996,83.6479037872438,140.63412479522742,83.23006529745064,2.88,49.28999999999999
557,3.082964567777958,8.762649171382105,0.0611773755621658,0.21119808856139596,36.663816237538576,22.685211978924464,1.0,0.01050420168067227,27.234900000000003,15.803291840626118,27.01493691523991,15.38578612145856,2.97,9.17
558,1.2657542209759913,8.808059724234056,0.023691982316790993,0.20065505134064698,15.579821329939994,15.696904239957444,1.0,0.2668621700879765,11.138599999999999,10.084414608691969,11.148838774557882,9.909573037329219,1.22,9.129999999999999
559,2.7725517572178524,64.76729516829515,0.04464187770208614,1.1688197132735445,242.36844948215665,210.3268610801654,1.0,0.0,178.75600000000003,109.1926059767785,179.57067802910404,107.84390157761297,2.68,66.7
560,4.9533879456320165,55.62831140076555,0.12594873161124367,1.4497450482913676,396.39992303338744,295.99467964145924,1.0,0.0,276.76200000000006,125.99630280289976,275.5486071284161,123.80752692541249,4.825,57.36000000000001
561,0.15299690966723264,16081.20469220485,0.0020277143963869136,505.99689761575337,3384.398820906269,9356.183887291005,1.0,0.32289628180039137,2592.17505,6584.131211134503,2460.374621633543,6290.134172654433,0.155,16723.71
562,6.105776644352653,41.01634732630143,0.15879952802089736,1.0325664564233843,340.35585829676313,266.90944515547665,1.0,0.0,248.87550000000002,99.7498996991977,250.43665554158764,101.35086011934516,6.225,39.980000000000004
563,10.24019115148202,78.18715926545926,0.2546817438344003,1.7607236208617247,898.4147458770702,450.41497891754403,1.0,0.0,795.5020499999999,251.62274968591373,800.6514564696713,250.20124488722294,9.995,79.59
565,5.608231569126533,26.65070442880946,0.10320679995948047,0.5732730639147305,191.2493672312094,90.04086903299702,1.0,0.0,149.773,63.17792692072129,149.4633219171095,63.11341232543908,5.62,26.65
566,6.060236587656086,49.206413124268934,0.21606375773412437,1.7959824697218691,440.24879059286945,307.68265508712943,1.0,0.0,299.95844999999997,123.64821954439942,298.20250516301525,121.13412262340972,5.885,50.97
568,0.44349536040372395,18.715012725800896,0.009854723497040169,0.5420871785945466,11.732943566641909,17.93397458467458,1.0,0.5464320625610948,8.379,12.490675722313824,8.30002131378935,12.463346441144383,0.45,18.619999999999997
570,5.1494774706073985,948.5360763115001,0.1354734467688388,25.397400362905497,7010.073131047742,5242.272864386681,1.0,0.0,4873.918000000001,2113.11144422153,4884.46515502441,2152.461710002549,5.32,916.15
572,0.33606411761884014,40.38460414725262,0.006755315048037526,1.176385517507418,19.137890162626192,35.15297862267531,1.0,0.5120925341745531,13.41675,23.180613397837426,13.571816358132603,23.41137397041004,0.335,40.05
573,9.57500345566567,1719.049134001968,0.30852934658549697,48.940570528342384,19132.567555271173,13890.707932947078,1.0,0.09533678756476684,16444.9132,5317.274712340524,16459.90139852792,5319.340113669853,9.565,1719.28
574,9.333629086747695,91.87695692617267,0.23947081212783516,2.1000940806345025,976.5989047504244,626.3325037863023,1.0,0.0,851.7967500000001,282.13543961633036,857.5454375679903,280.69318700258856,9.115,93.45
577,4.448789538013697,22.563519917130584,0.14962578190239206,0.9105344873464798,145.64326663326767,70.61341872676172,1.0,0.0,102.49064999999999,50.09986046387753,100.38035134809422,47.59132333662608,4.185,24.49
578,5.748715617849421,21.99518655497377,0.15558228762586201,0.7420685616992879,174.16698126219273,65.69809736290476,1.0,0.0,127.452,53.38376831959317,126.44407246608932,52.73671361264615,5.7,22.36
580,0.7424378828123186,11.726052550302228,0.015996713752976784,0.31352568475242526,12.210511932759825,14.678415817796663,1.0,0.4416243654822335,8.7516,10.349859129476112,8.705865629192376,10.103733857529095,0.715,12.24
581,5.534726906925562,125.40787059980234,0.09643766077966306,2.3916181212146848,864.4137744978764,495.16952238089465,1.0,0.0,691.5486,298.4252481074616,694.0983157489651,295.0345602891074,5.37,128.78
582,9.32613968794891,68.08040588257808,0.22005445997380624,1.9789941317638504,810.316077384391,189.8433191025275,1.0,0.0,641.792,211.59255639081448,634.9273752731818,207.90890653013926,9.2,69.76
583,3.213306933907819,381.85686241138967,0.06840780160889504,9.124468824953995,1779.5877124657545,1304.5132238839608,1.0,0.0,1232.8662,699.0942847742355,1227.0233037468024,684.5051269891347,3.11,396.41999999999996
584,7.472625613534144,19.19952446797203,0.16577615224980666,0.527859932990376,187.5666042604455,55.261263145207764,1.0,0.0,144.7448,53.4262805742642,143.4708583070433,52.48401903919922,7.34,19.72
585,6.6350082234422585,27.057852082392802,0.11764026575262629,0.48715288576688576,216.1773473327467,128.37349932058325,1.0,0.0,179.2875,68.6024553132029,179.5290710753605,69.6969945524661,6.83,26.25
586,6.026192864825304,17.08515604347955,0.32088628886007403,1.0911504512720522,154.79465464166367,66.59999215841015,1.0,0.0,105.5716,44.975013685378684,102.95844544364338,41.941162434996045,5.51,19.16
587,6.956453207576092,136.00013038656033,0.16839147985578404,3.0687265380314424,1187.31481910018,923.0749900917548,1.0,0.0,939.0636000000001,359.0599415752195,946.0785432583543,358.70155455345224,6.84,137.29000000000002
588,6.071980216860545,191.4138168350999,0.18517452356263894,5.8086451898081295,1657.2933898250155,1236.8593045706814,1.0,0.0,1176.12575,487.3105274693951,1162.2609090564945,471.67022034546187,5.825,201.91
589,7.073193519845705,31.036858545998456,0.17080967967421645,0.6963433297781312,272.0383873857481,208.61237515142452,1.0,0.0,220.0752,83.41928928011792,219.52970674392407,82.54400314290369,6.96,31.619999999999997
590,6.695758801189598,836.3775358016367,0.3023172792096799,39.16628753295411,8444.015550594491,5568.964022461984,1.0,0.0,5562.983049999999,2159.6693910438,5600.182246461077,2164.22425532457,6.635,838.4299999999998
591,5.508628638211173,22.793293300707496,0.14339280487203904,0.737122228871383,172.47924585200522,66.60410505513906,1.0,0.0,125.5857,53.721126067870166,125.55978823542418,53.496925893220684,5.465,22.98
592,6.529602792106258,25.6601442775709,0.11602927634341458,0.49085020871273954,204.62936233190615,105.08312998600186,1.0,0.0,166.7592,65.13335587853585,167.55054972067637,65.56959111980852,6.555,25.44
593,0.7557762977830049,158.34357398071853,0.010649009213551342,3.2294039813219984,166.2137674845838,216.37867960679506,1.0,0.06954689146469968,116.43605000000001,134.89918552200382,119.6723201208768,137.6566121713893,0.745,156.29000000000002
594,7.223581984204457,19.888524585082518,0.1600847634907048,0.5433628476022963,187.8000745018486,60.2105449713801,1.0,0.0,145.56595,55.03841766893376,143.6663878852095,53.45383510567778,6.995,20.81
595,0.6603554966558761,13.586523272693427,0.014212450313274606,0.3693313571630792,12.571907427105266,16.15352995061481,1.0,0.4554759467758444,8.991,10.943496698953219,8.971935323566088,11.040715922200466,0.675,13.319999999999999
596,2.669411601681162,16.47359604644105,0.04308879440654448,0.2986323308662798,59.90416103370348,52.66154962030735,1.0,0.005060728744939271,43.3827,26.624674983931726,43.97480840777866,26.91511155335205,2.655,16.34
597,5.519955041086283,66.2806394948297,0.25101890535045585,3.3833474101237786,557.7379559314016,311.58963557435567,1.0,0.0,372.84960000000007,163.66280965448445,365.8661501059078,155.7236089953316,5.19,71.84
598,6.663493296758264,29.120045420904376,0.13231029905211356,0.5593336374942577,234.4556700377197,160.293307092319,1.0,0.0,193.98884999999999,75.48147139861543,194.04122746349248,75.1697369774894,6.605,29.369999999999997
599,7.599183726951858,100.84991669365787,0.1486309549572434,1.9504477272374505,906.1062099995295,504.962587335964,1.0,0.0,764.4258,278.8501252931402,766.3770458028954,278.0091027739085,7.515,101.72
600,1.9451299061639047,771.4913080164611,0.03306453530465982,16.43007773784811,2068.5798457012274,1589.6256336481415,1.0,0.0,1498.4141000000002,1084.2143909720994,1500.650815568327,1075.9828347045216,1.91,784.5100000000001
601,8.357783011552518,32.138642409507874,0.37121396527401646,1.3610110212495992,368.3090060401212,281.158154317588,1.0,0.0,266.8867,94.32922441110178,268.6077995445462,92.91227054575161,8.005,33.339999999999996
602,5.963731702945897,25.44228746840485,0.11134890467045325,0.5525802975729741,192.654908896617,87.1717180904989,1.0,0.0,153.98600000000002,63.12810530975883,151.7309763707891,62.1319814482635,5.95,25.880000000000003
603,6.204848388878003,775.4617748061253,0.18600735100455523,22.92936699589334,6790.225056112902,5131.601361529116,1.0,0.0,4823.24855,1939.4107137856333,4811.622744042263,1931.6390741524492,6.185,779.83
604,8.082883953676042,118.30443438771592,0.2251612536940292,2.9984629385398547,1172.6598001373618,901.5754930835368,1.0,0.0,952.16625,339.3028459761279,956.2410143611891,336.34439543767667,7.875,120.91
606,4.811876381834562,25.46461336993513,0.11881730851150533,0.7739965457517023,168.05840923240328,73.56463750513124,1.0,0.0,124.15080000000002,57.85417502652683,122.53257164733947,55.85914931524982,4.605,26.96
607,0.9334157940605073,16.450983198410693,0.016349560523437664,0.3747398377055151,20.95598485284166,24.0395702699399,1.0,0.25557809330628806,15.6124,16.27705219012337,15.355607545220582,15.89386176257401,0.92,16.97
608,1.3618385536620337,31.913981850033867,0.021036811703211564,0.6259314009798517,60.85054156150856,61.97768135588079,1.0,0.04840370751802266,43.146,37.134164323436714,43.461690884246515,37.242927033889615,1.35,31.96
609,1.266418712783655,14.330096024914507,0.022399570745389008,0.3237878744406054,24.725386517286637,24.556438156759395,1.0,0.15766262403528114,18.277,16.51341394139928,18.147901761938403,16.12641233812693,1.225,14.92
610,3.180905810735374,11.548670707653459,0.05432325579322562,0.2245204014380053,48.17683802969605,37.12257773279301,1.0,0.0033407572383073497,36.7926,20.63226555664695,36.73523376024429,20.597162864475674,3.18,11.57
611,3.204758744592202,9.18067702639242,0.05853677134326449,0.20197191361751035,39.244450022853435,24.30509706159576,1.0,0.008982035928143712,29.60025,16.457286759973528,29.421854981607844,16.435101098061324,3.235,9.15
612,4.05432722287764,11.878329908260902,0.0723737240461413,0.2204844902550175,63.76808369284966,51.95106043578056,1.0,0.0,48.0361,23.411362647227524,48.15863630938383,23.91744488892602,4.21,11.41
614,5.199725924104813,20.439760699859153,0.19630769595322164,0.937078193470945,154.79335315452553,66.6015718863478,1.0,0.0,109.09245000000001,50.836995785549725,106.28115359355638,46.60859734380845,4.605,23.69
615,5.352420964307767,67.71159876667429,0.22615969416195678,3.206886548230431,550.3669398254563,312.80107289239663,1.0,0.0,363.6657,160.56232893490304,362.4209807655434,156.65281368114987,5.13,70.89
616,1.1222040928056451,34.27082214377492,0.016995223705156794,0.6788925072511274,53.646573749978224,58.855564144103674,1.0,0.0860323886639676,38.794500000000006,36.82210986622032,38.45885687355855,36.30449894664049,1.11,34.95
617,1.1738075898323488,27.018028472060244,0.018198537280604093,0.5388692520502553,43.77796020004115,49.258773675234785,1.0,0.09619450317124736,31.3526,28.86240776511897,31.713966882810812,29.27198080420521,1.18,26.57
618,3.875675990534959,48.08128956764024,0.0640468201819527,0.8458429003142884,243.34293823141857,193.76185209854592,1.0,0.0,187.01309999999998,97.02700373607338,186.3474995712623,94.65636844445056,3.715,50.339999999999996
620,0.9346108350457939,24.830875024102102,0.015100399301416198,0.5289790329570857,31.754351226587318,38.952071638649436,1.0,0.18152866242038215,23.078750000000003,23.996141616935006,23.207204841193814,24.005316141855346,0.925,24.950000000000003
621,6.540593164814467,34.469945884911,0.15492549973391856,0.7697379452184626,287.09652809273047,225.16409955468302,1.0,0.0,224.94920000000005,88.64240269758038,225.45389244637346,88.15545060952861,6.44,34.93000000000001
623,1.5665012374041696,13.790781608383197,0.02670740103099787,0.2962012440247188,29.254289504487367,25.90859975773072,1.0,0.09609292502639916,21.481199999999998,17.198724487589185,21.603276454302943,17.260534974525523,1.56,13.769999999999998
625,4.147922314008179,10.186326593330206,0.06936499077785198,0.1822326241989167,54.416058738044086,41.24258601943916,1.0,0.0,42.219449999999995,20.86342564153835,42.252091374249275,20.745929769218183,4.095,10.309999999999999
626,5.783158562211973,19.827693567614673,0.21282621403710045,0.9028777617640619,164.9887252039385,64.39519017522265,1.0,0.0,117.9198,51.612094338439704,114.66669582446606,47.682031282427495,5.22,22.59
627,2.534503244128537,19.223139078908247,0.041794921241371005,0.3580033783672913,67.85754642582629,59.712804510162506,1.0,0.004036326942482341,49.2804,30.951752389808238,48.721108357827006,30.603474345914837,2.535,19.439999999999998
628,5.925402712043596,16.1244523860461,0.32230143624027674,1.020926906602785,145.78297691731805,70.45538351204222,1.0,0.0,95.79040000000003,40.91963088787582,95.54387389849539,39.2503840166524,5.48,17.480000000000004
629,2.354180799064695,14.757268913389826,0.037724518033150314,0.27748231326108497,46.45406034421958,40.44213221266044,1.0,0.014537902388369679,35.486050000000006,23.475484159011508,34.74127912253664,22.642579323178023,2.285,15.530000000000001
630,4.508873522527671,10.611724946530877,0.07998023207391405,0.19239630906479993,62.30464213550734,49.52514805342538,1.0,0.0,47.39025,22.402293353583246,47.84692563975944,22.53305160039898,4.475,10.590000000000002
631,0.7065897624339819,8.516987332146657,0.017727133756154513,0.24700753438093895,8.596497664021452,11.232571407271887,1.0,0.5508559919436052,5.978700000000001,6.997539067415059,6.01801605567474,7.159285335201897,0.73,8.190000000000001
633,7.152759371031671,48.992713858880606,0.4660458941479122,3.4581069015142267,546.557765145942,312.68983767727264,1.0,0.0,357.07839999999993,144.81441375774716,350.43309316638147,131.02926489980388,6.08,58.72999999999999
634,1.2463528426867672,9.292825994085135,0.023686410637231408,0.21662915093545565,16.197365858293338,16.10864450965797,1.0,0.2598984771573604,11.564000000000002,10.448165389196326,11.58214009432149,10.374527099374044,1.225,9.440000000000001
635,4.082379344217367,29.15709804675329,0.0942974883689624,0.8232822896488076,162.70461934101837,80.5908083372885,1.0,0.0,119.0952,58.321170358627064,119.03033480338617,58.9116214545161,4.17,28.560000000000002
636,0.7844579456967538,20.523376241371828,0.013679505144781513,0.47387544863148373,21.95999782795554,27.902279923379318,1.0,0.28556701030927834,16.405949999999997,18.172830640822028,16.09972556506811,18.177478514764513,0.815,20.13
637,4.213012436338157,24.050198620905896,0.12638214495167935,0.8690170100180129,146.01146749299852,74.01480405707672,1.0,0.0,102.656,51.26396004992202,101.32378588627932,49.364533580164206,4.01,25.6
639,0.8113076327548084,27.04255586201279,0.013461820488499478,0.6008434188037839,30.222582795626728,39.13733002496756,1.0,0.2227027027027027,22.359760000000005,24.967781415255946,21.939831980049266,24.35793776007437,0.802,27.880000000000003
640,0.6800367917279952,16.654853585093715,0.013233689799483968,0.4220108965175269,15.684472437372703,20.240486068491894,1.0,0.3937875751503006,11.226800000000003,13.614494775789517,11.32591319870663,13.734315637917287,0.68,16.51
641,0.544614982972763,17.27296544312257,0.011896856458009204,0.49001571624843626,13.1433898216994,18.700831408211187,1.0,0.4806451612903226,9.774000000000001,13.300729303312659,9.407115780695321,12.747108919257075,0.54,18.1
642,0.5736947147972824,65.29868888843127,0.00888377346394258,1.4984680488946414,51.35913543990626,69.72696373818238,1.0,0.22848360655737704,37.10655,48.51462116207855,37.46151269848505,49.45894927097009,0.585,63.43
643,0.7675541415424447,31.266029225842786,0.011971229872838392,0.6615240446988053,33.15797550007175,43.78215776655447,1.0,0.2209188660801564,24.52875,27.86278768357538,23.998370221882748,27.392220514773555,0.775,31.65
645,0.5548491572619066,25.532016373973338,0.010500876399820093,0.6563152181700386,19.55283224470108,28.807520540872662,1.0,0.39289558665231433,13.99015,18.950650397809568,14.166417768296308,19.01833879235219,0.545,25.669999999999998
646,6.196783918445198,191.34610042083344,0.20130168969503567,6.2115917833775685,1705.3503213095637,1254.2569316843903,1.0,0.0,1192.9891499999999,480.47406841212563,1185.7304379450206,476.3243594978812,6.165,193.51
647,4.235294770123455,12.65998771939435,0.0814794287953623,0.2495172137162754,72.85266763423745,59.2799082749437,1.0,0.0,52.734500000000004,25.520013224918205,53.61877977777806,26.054041788474596,4.27,12.350000000000001
648,1.2062157818695969,13.631332300185962,0.021646347508104832,0.31238671289225584,22.526697905841505,22.9756725371623,1.0,0.18546637744034708,16.438950000000002,14.91371829893538,16.442328148393102,14.970999925838212,1.215,13.530000000000001
649,5.00043372458348,181.5234568510053,0.09797134306646638,3.534442088823143,1184.3677648258902,944.7553917038913,1.0,0.0,900.0916,403.13836247124874,907.696015440741,405.9163934761526,4.985,180.55999999999997
650,5.135463962415274,76.55266110537617,0.20990989778545716,3.635461815901539,590.7348566420052,304.8580171232089,1.0,0.0,398.24784999999997,182.82489450427695,393.1334323336488,173.48028825959204,4.745,83.92999999999999
651,5.335668893458531,43.18319665247932,0.11722025412266188,0.929863019563298,305.9964279279605,244.35657520089129,1.0,0.0,229.31119999999996,101.74039300101015,230.41123909873647,99.74915462770683,5.08,45.13999999999999
653,4.84696841710701,215.24770360748795,0.10776096974969691,4.810951037128706,1444.8354885409449,1142.1014747991242,1.0,0.0,1050.3438,482.9485937737059,1043.2988212403047,473.88571981900304,4.73,222.06
655,3.809394312519319,9.901241199582739,0.0645781602449839,0.18816072601731187,48.74066426615342,34.66822644539553,1.0,0.0,37.4946,19.24699062191282,37.71773191257245,19.32491555395725,3.795,9.879999999999999
656,4.257474636377798,79.82786829742551,0.12550309575240948,2.6374831304751885,504.8989787437454,316.6152646352133,1.0,0.0,343.40000000000003,171.70000000000002,339.8651245523964,164.71402005189728,4.0,85.85000000000001
658,3.6285424166277553,8.473745432491954,0.0694347793526516,0.19420686812479357,40.83938089568619,24.071388560662808,1.0,0.003205128205128205,30.817799999999995,16.44932472778138,30.74734472950276,16.141411709106475,3.51,8.78
660,7.860261104637825,734.3434326360583,0.5207682849061588,50.63762994322254,8865.857529468069,5594.165737822655,1.0,0.0,5820.8085,2260.614700159008,5772.131120995436,2058.8167915133217,6.63,877.95
661,5.274244089810021,525.3623304160714,0.09294108058399357,10.499834556391527,3505.7971472345853,1898.322686277641,1.0,0.0,2791.8938,1231.4515643524107,2770.889166205784,1206.5325481239681,5.14,543.17
662,7.979316121373458,472.89984873392683,0.19013796307976327,10.259587888950898,4492.371948623179,3262.459726308785,1.0,0.0,3764.6659999999997,1339.4080541940905,3773.417386797692,1335.8325162334527,7.9,476.53999999999996
663,1.598597282065561,20.25123602480927,0.024925961561207046,0.38837009701270647,44.1178876442551,44.496485293886046,1.0,0.050473186119873815,32.9846,26.117456384571604,32.373570867728276,25.604781284132358,1.595,20.68
664,5.45745978198958,49.7050666881992,0.1506027686232982,1.3787373312938875,386.40636676580266,291.27502473573526,1.0,0.0,267.94375,115.57247050011522,271.26340241195714,116.117033664119,5.375,49.85
665,4.523760836758523,52.56209909734999,0.09450601329431534,1.1133488643217777,326.1995877322843,261.94448667979873,1.0,0.0,237.4066,111.23682839779279,237.77836539441242,111.79503569062,4.555,52.120000000000005
666,5.279330611565304,36.534416881596734,0.09372045651981899,0.6537696318603685,242.15304908085383,178.96545831073522,1.0,0.0,192.1185,84.82238988026688,192.87726541870185,83.94437695158167,5.13,37.45
668,4.871889749923747,18.084829123361835,0.17801738033693693,0.7541266366843615,132.40067922584234,73.94021080911519,1.0,0.0,88.35909999999998,40.8222075101286,88.10729363522898,39.91748175818437,4.685,18.86
669,6.3040007240049665,48.90277242956841,0.2591648670804935,2.0772367452984426,461.065739199617,311.340929184287,1.0,0.0,311.32439999999997,125.84542990510224,308.28311280184937,122.78395216488109,6.12,50.87
670,5.58017834619477,12.516794377733785,0.17204428450724107,0.3970684758869472,102.679093657362,72.62314242057778,1.0,0.0,69.9035,29.61906354022692,69.8459449504025,29.567673751289625,5.57,12.549999999999999
672,4.0747785812699835,9.022988168081405,0.06897904108803059,0.17280923898600584,47.36016398582264,31.3653607165699,1.0,0.0,36.878750000000004,18.268899460558647,36.76667892635059,18.213876823238632,4.075,9.05
673,2.0215189103848337,26.48364708577366,0.033780548917974065,0.5257047669862022,75.60584737557664,66.65817112568689,1.0,0.01142263759086189,52.806599999999996,37.528016494347256,53.53719339984965,37.6544836103807,1.98,26.669999999999998
674,4.009543322338372,45.52465242180501,0.06709668865503421,0.8119110588285011,236.5463149483133,184.46158227982536,1.0,0.0,180.20745,91.07661018889537,182.53306611962367,91.1578542451621,3.915,46.03
675,3.5960024773548684,11.431052164693046,0.05973334103171539,0.20776114841354007,53.60261583977997,42.0143631564303,1.0,0.0010438413361169101,41.10750000000001,21.590716755124184,41.106091903008924,21.676851266499973,3.625,11.340000000000002
676,3.664725090520147,48.40365018087494,0.060099625897271046,0.8614763397296603,232.0571814093839,183.51775873009137,1.0,0.0,177.63995,94.34796179303504,177.38607129061245,92.66139078230236,3.545,50.11
677,1.6209959008832548,31.861001731882848,0.02555278315805225,0.6232891161018692,72.84773784004412,67.50322270403133,1.0,0.022931206380857428,51.45395,39.9962911468051,51.64655320541638,40.564897647147475,1.655,31.09
678,6.332698046275496,41.906758126330004,0.18836381146161568,1.218766273901144,370.487731310108,283.25852388633746,1.0,0.0,264.59450000000004,104.3458848014621,265.3828453123498,105.45773897340058,6.43,41.150000000000006
679,3.0656132100531246,25.03656459315279,0.06939135266622584,0.6578800329055697,111.23723609488695,75.4555762251786,1.0,0.0,77.73570000000001,46.16831049540367,76.75242315111753,43.83625211972335,2.835,27.42
681,7.358960201711607,16.46727209511338,0.31873065625611496,0.9017195958776774,174.64345081975407,51.88173277192221,1.0,0.0,123.75,48.169622169994234,121.18199997869547,44.6714334522545,6.6,18.75
682,6.269336967454075,32.59465293712471,0.12605696343338316,0.6293267538703389,252.59220079713634,187.50116560378078,1.0,0.0,204.40199999999996,81.6302958465789,204.34686260005148,81.61259134005601,6.27,32.599999999999994
683,5.76637795585651,29.221929879877024,0.09772336347327973,0.5326325633790455,208.34832158326097,121.08723012962939,1.0,0.0,169.07189999999997,70.90978991648473,168.50469228690753,70.1714493397298,5.685,29.74
684,0.8308820072945198,16.486610678517025,0.014755399215054105,0.38144638270566733,18.84850834928424,22.88548301179722,1.0,0.3059051306873185,13.75776,14.984213132493812,13.69842817404949,15.027995615290244,0.843,16.32
